Y,T,X
2.8382425764300936,1.0,0.14050173322146398
2.064592996584849,1.0,-0.6982192258713649
4.361079311051066,1.0,0.852517826845696
-0.5650851650573416,0.0,1.3705634646450293
-1.2077687846172944,1.0,-1.4903991333313438
3.365398586063018,1.0,0.39824132312720106
-0.521790071777092,0.0,0.09389852656786304
-0.22926019109755869,0.0,0.09267370818597695
4.706976725951143,1.0,1.6173313910617158
3.628459535410349,1.0,0.994946969681511
0.19814271873827477,0.0,0.38917469157769485
-1.7688947648208666,0.0,-0.656346253963891
1.858514241912721,1.0,-0.6181536897251125
1.3008111304760794,0.0,0.0060847929103485295
-1.7314987874873242,0.0,-0.15214760980674738
0.7600751939643096,1.0,-0.013807243031590977
-0.3123150542714451,0.0,-0.18563123495080225
4.015956675492466,1.0,-0.07826380347874237
1.8168273499582943,0.0,0.4724634012021793
0.5483686128998609,1.0,-0.5080057310226388
2.876930113099335,1.0,-0.19661319980154018
-0.5437777290544044,0.0,-0.9683119820974757
-0.6164526720030699,1.0,-1.1420590027523065
4.722467441842188,1.0,1.5309420466928008
-1.9464609236349677,0.0,-0.8644361914731257
1.2539328997633727,0.0,0.10809152605202552
-0.02348994787381331,1.0,0.19599847047196126
1.2454109118109484,0.0,1.4254348795692784
1.2304440925900482,0.0,0.037707213637689696
0.3205276709645861,0.0,-0.9482685360006343
1.7722101614371246,1.0,-0.4504754753362312
2.207373905286297,1.0,-0.2577214279789896
0.4926288420607333,0.0,0.8802670306302702
2.0806754813488184,1.0,-0.14242507268663718
1.3387666270802312,1.0,0.23859301830381452
1.4338434080993205,1.0,0.09556299532890195
0.6735584134044177,1.0,-1.2876958090595378
2.8819913729380366,1.0,0.5404618437116859
1.342982564288635,1.0,-0.9535773727896772
-1.3034748145314465,0.0,-1.2360516525466183
-1.500651602975166,0.0,-0.14738350985385756
2.367114127028213,1.0,0.25519744762866653
1.1935255151266302,1.0,-0.34842329614750434
1.8703777252600597,0.0,0.20899851476351194
1.637561907073046,0.0,0.14854753860728476
1.6690808467192073,1.0,-0.869880820213478
3.76999053074491,1.0,0.4538521949895348
0.28100452349007793,0.0,0.22033138476819775
2.9002862107931007,1.0,0.6088928239026897
1.3470307034087778,1.0,0.31065660822742963
-0.8728053999090379,0.0,-1.4586420277280752
0.6979990899444467,0.0,0.5553760163033186
1.0935283448983462,0.0,1.084290415389367
1.0238287195635691,1.0,0.5662043906487383
0.14941822872020394,1.0,-0.42420445411644175
0.2993834569579815,0.0,0.7823085511248493
1.1701856963654167,1.0,0.4838299621440205
-0.08185418343660279,0.0,0.0030002147256682488
2.6124763068292145,1.0,-0.024704288571009536
3.818619268371558,1.0,0.6471139566441632
-2.702170762373854,0.0,-0.6317751835884711
3.8369767142019864,1.0,0.944739375200482
1.1298911070494686,1.0,-0.3164473856216037
1.3037170095189858,0.0,1.3037855516620194
-1.4989889389825757,0.0,-1.116218147997756
-0.2574575842421832,0.0,0.028369031055141186
3.0394742212401993,1.0,0.7833722922553262
-3.324251186790707,0.0,-1.1586862469269654
1.3790848032306857,0.0,0.2085698708192676
-0.21005497998392414,0.0,-0.16029723462963522
0.5926188903750171,0.0,0.5896113429031381
3.174528568735427,1.0,1.2576582562884822
-1.0832684696850376,0.0,0.1890071351564171
3.040388405395062,1.0,-0.2912130808745367
1.8197745963788388,0.0,1.0529537208661612
1.153601921867484,1.0,-0.6116678461156299
-3.4154405204071128,0.0,-1.9687505332708468
-1.6919180013351252,1.0,-1.3605484433963564
3.776197931003046,1.0,-0.4634436975404924
4.275872443852384,1.0,1.4313688990644486
-0.18210655047366198,0.0,-0.5801905941025309
3.805337033781164,1.0,0.49036387126330305
1.5405244998856022,0.0,1.5297655543472164
3.7439909281931962,1.0,0.5765105281960676
-1.7828055368692377,0.0,-0.9864018709259874
-0.07250399975271583,0.0,-0.07550754192239106
0.32402169808810094,0.0,0.032898512822423454
0.517858349813501,0.0,1.154344383466836
2.35408615671401,1.0,-0.40684124676421124
-1.1959758298534189,0.0,0.27742912346743154
-1.8807464478187783,0.0,-1.0838555750551209
3.3282360948749146,1.0,1.0196670105563883
2.116026426756579,1.0,-0.7653797837271026
2.346604043544995,0.0,1.0730270025937925
0.617643887702285,0.0,-0.5038251605379013
0.31225509044421756,0.0,0.1858236333918546
1.0192033811444068,0.0,0.8099422106835691
3.4436265991730015,0.0,0.9997511301365516
2.4933098162395857,1.0,-0.5027136741744116
1.6067697392911646,1.0,0.1661673878734935
